!      x       |      y       |      z       |     vpx      |     vpy      |      vpz     |  t0 (timestep)                    
  0.719166E+01  -0.224660E+00   0.124780E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.177967E+01  -0.294314E+00   0.137642E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.396784E+01   0.569937E+00   0.190845E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.710193E+01  -0.676420E+00   0.620343E-01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.120014E+02   0.914641E+00   0.713386E+00   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.715555E+01  -0.416075E+00   0.137907E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.426534E+00   0.955576E-01   0.223212E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.158039E+01  -0.248340E+00   0.194317E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.163577E+01   0.138574E-01   0.249001E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.580836E+01  -0.203424E+00   0.299360E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.164425E+01  -0.568900E-01   0.684201E+00   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.597692E+01   0.180826E+00   0.277061E-01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.946690E+01  -0.470882E+00   0.276297E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.120301E+02   0.115695E+00   0.191311E-01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.120651E+02  -0.911738E+00   0.650365E+00   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.162861E+01  -0.567774E+00   0.127586E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.299525E+01   0.983982E+00   0.179594E+00   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.106784E+02  -0.770265E+00   0.228370E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.550278E+01  -0.244828E-01   0.248907E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.951319E+00  -0.499897E+00   0.278010E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.507029E+01  -0.981101E+00   0.128593E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.422315E+01   0.800091E+00   0.199922E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.105295E+02  -0.752117E+00   0.149330E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.262137E+01  -0.882669E+00   0.188532E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.666804E+01  -0.624232E+00   0.300787E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.100385E+02   0.183864E+00   0.105845E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.106367E+02  -0.754176E-01   0.200099E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.797939E+01   0.497250E+00   0.132795E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.134926E+01   0.114978E+00   0.486446E+00   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.156649E+01  -0.773457E+00   0.301430E+00   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.540278E+01  -0.505532E+00   0.176889E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.721260E+01  -0.837345E+00   0.205504E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
