!      x       |      y       |      z       |     vpx      |     vpy      |      vpz     |  t0 (timestep)                    
  0.120442E+01   0.777501E+00   0.182250E+00   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.511140E+01   0.913953E-02   0.179395E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.340496E+00   0.280105E+00   0.179685E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.979137E+01   0.116461E+01   0.159637E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.124542E+02   0.174785E+01   0.166703E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.913682E+01   0.754794E+00   0.177987E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.943433E+01   0.138986E+01   0.153406E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.663896E+01   0.922495E+00   0.235800E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.153249E+01   0.795902E-01   0.129596E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
  0.594918E+01   0.128069E+01   0.276329E+01   0.000000E+00   0.000000E+00   0.000000E+00     1
